path,nbr_characters,nbr_bracketed_illegible,nbr_total_qmarks,nbr_likely_illegible_qmarks,propn_total_illegible,example_bracketed_illegible,example_likely_illegible_qmarks
atsd_secretariat_database/ATCM16/ip/ATCM16_ip067_e.txt,10744,0,117,1,9.307520476545048e-05,,coordinat?s-ordinates
atsd_secretariat_database/ATCM16/ip/ATCM16_ip068_e.txt,20054,8,9,0,0.0003989229081480004,"R[?]yal | S[?]ight | R[?]tten[a] | D[?]y, | land[?]) | Sm[?]l | W[?]ick[e]ss | P[?]int,",
atsd_secretariat_database/ATCM16/ip/ATCM16_ip069_e.txt,2370,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip070_e.txt,5315,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip071_e.txt,7400,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip072_e.txt,3919,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip073_e.txt,20350,0,20,2,9.828009828009828e-05,,E?SANN
atsd_secretariat_database/ATCM16/ip/ATCM16_ip074_e.txt,7190,1,1,0,0.00013908205841446454,progr[?]hic,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip075_e.txt,4053,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip076_e.txt,2011,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip077_e.txt,22107,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip078_e.txt,39008,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip078_rev1_e.txt,85751,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip078_rev2_e.txt,62765,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip078_rev3_e.txt,60595,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip079_e.txt,18352,0,6,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip080_e.txt,20023,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip082_e.txt,3795,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip083_s.txt,16600,0,7,4,0.00024096385542168674,,"situación?, | tratado?, | Antártida?, | Antártida?,....se"
atsd_secretariat_database/ATCM16/ip/ATCM16_ip084_e.txt,3182,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip085_e.txt,1687,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip086_e.txt,5530,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip087_e.txt,4564,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip089_e.txt,9265,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip089_rev1_e.txt,9174,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip090_e.txt,2345,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip091_e.txt,3060,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip092_e.txt,4326,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip093_e.txt,3473,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip093_rev1_f.txt,3513,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip094_e.txt,110789,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip095_e.txt,12528,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip096_e.txt,2042,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip097_e.txt,4788,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip098_e.txt,2894,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp001_e.txt,18661,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp002_e.txt,15255,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp003_e.txt,3152,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp004_e.txt,4005,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp005_e.txt,20163,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp006_s.txt,14581,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp008_e.txt,4684,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp009_e.txt,5260,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp010_e.txt,2449,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp011_e.txt,4057,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp012_e.txt,27985,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp013_e.txt,7497,2,2,0,0.0002667733760170735,"Me[?]urne, | Ri[?]ge,",
atsd_secretariat_database/ATCM16/wp/ATCM16_wp014_e.txt,6725,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp015_e.txt,8798,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp016_e.txt,8000,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp017_e.txt,8025,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp018_e.txt,49000,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp019_e.txt,40041,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp020_e.txt,2212,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp021_e.txt,3309,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp022_e.txt,72445,1,26,25,0.0003588929532748982,3a...[?]a?H??,??????????? | ????????? | ??
atsd_secretariat_database/ATCM16/wp/ATCM16_wp023_e.txt,4704,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp024_e.txt,4777,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp025_e.txt,4712,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp026_e.txt,2057,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp027_e.txt,2444,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp028_e.txt,5089,0,2,2,0.00039300451955197487,,"(decisions?, | measures?)"
atsd_secretariat_database/ATCM16/wp/ATCM16_wp029_e.txt,23479,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp030_e.txt,2581,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp030_rev1_e.txt,2059,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp031_e.txt,8732,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp032_e.txt,1992,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp033_e.txt,14476,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp034_e.txt,2645,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp035_e.txt,10317,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp035_rev1_e.txt,10341,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp036_e.txt,2369,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp037_e.txt,8331,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp038_e.txt,9608,1,1,0,0.00010407993338884263,Mars[?]e.,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp039_e.txt,9597,0,1,1,0.00010419922892570594,,"Antártida?"""
atsd_secretariat_database/ATCM16/wp/ATCM16_wp039_rev1_s.txt,9523,1,2,1,0.00021001785151737897,cobre;botavar[?]as,"Antártica?"""
atsd_secretariat_database/ATCM16/wp/ATCM16_wp040_e.txt,6535,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp041_e.txt,4323,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp042_e.txt,1722,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp043_e.txt,1543,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp043_rev1_e.txt,1971,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp043_rev2_e.txt,2009,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp043_rev3_e.txt,1530,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp043_rev4_e.txt,1617,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp044_e.txt,11213,2,2,0,0.00017836439846606616,[?][k]ilometres | [?],
atsd_secretariat_database/ATCM16/wp/ATCM16_wp045_rev1_e.txt,4443,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp045_s.txt,4810,1,1,0,0.0002079002079002079,ANTAR[?]TIC,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp047_e.txt,9240,0,1,1,0.00010822510822510823,,(check?)
atsd_secretariat_database/ATCM16/wp/ATCM16_wp047_rev1_e.txt,9402,0,1,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp048_e.txt,3021,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp049_e.txt,2009,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp050_e.txt,17504,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp051_e.txt,2003,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp052_e.txt,4263,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp053_e.txt,32362,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp053_rev1_e.txt,32454,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp054_e.txt,293394,3,5,1,1.3633543971587694e-05,M[?]ller | [?][?]y,In?ek
atsd_secretariat_database/ATCM16/wp/ATCM16_wp054_rev1_e.txt,275226,1,3,1,7.266755321081584e-06,M[?]ller,In?ek
atsd_secretariat_database/ATCM16/wp/ATCM16_wp055_e.txt,6009,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp056_e.txt,13418,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/wp/ATCM16_wp057_e.txt,166418,1,1,0,6.008965376341502e-06,Cephaloz[?]ella,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip001_e.txt,7601,1,4,0,0.00013156163662675965,S[?]n,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip002_e.txt,10871,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip003_rev2_e.txt,26219,1,1,0,3.814027994965483e-05,"REBAGL[?]ATI,",
atsd_secretariat_database/ATCM17/ip/ATCM17_ip004_e.txt,16789,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip005_e.txt,72424,0,46,3,4.142273279575831e-05,,"W?c?strom, | wildlife?),"
atsd_secretariat_database/ATCM17/ip/ATCM17_ip006_e.txt,26820,0,2,2,7.457121551081282e-05,,car?y | Recommen?ation
atsd_secretariat_database/ATCM17/ip/ATCM17_ip007_e.txt,28954,0,3,1,3.4537542308489326e-05,,"Zehnder?,"
atsd_secretariat_database/ATCM17/ip/ATCM17_ip008_e.txt,3088,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip009_e.txt,84637,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip010_e.txt,1966,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip011_e.txt,1777,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip012_e.txt,3421,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip013_e.txt,3557,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip014_e.txt,5247,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip015_e.txt,46306,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip016_e.txt,4589,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip017_e.txt,2389,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip018_e.txt,23936,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip020_e.txt,6171,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip021_e.txt,7460,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip022_e.txt,149501,12,39,1,8.69559400940462e-05,"[?][v]ities | Chil[?] | (al[?]called | I[?][d], | ch[?]ts | dive[?] | pr[?]ipitous | 0[?] | [?]nds | Argentin[?]ation, | Vi[?]ia | West[?]nd",Pas?'
atsd_secretariat_database/ATCM17/ip/ATCM17_ip023_e.txt,60227,0,23,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip024_e.txt,32968,1,1,0,3.033244358165494e-05,[?],
atsd_secretariat_database/ATCM17/ip/ATCM17_ip025_e.txt,7115,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip026_e.txt,4725,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip027_e.txt,6693,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip028_e.txt,6603,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip029_e.txt,5993,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip030_e.txt,24466,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip031_e.txt,13125,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip032_e.txt,2837,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip033_e.txt,5315,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip034_e.txt,150033,0,14,1,6.665200322595696e-06,,management?:
atsd_secretariat_database/ATCM17/ip/ATCM17_ip035_e.txt,80726,1,2,1,2.4775165374228874e-05,2[?],occupi?ed
atsd_secretariat_database/ATCM17/ip/ATCM17_ip036_e.txt,8463,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip037_e.txt,2881,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip038_e.txt,2583,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip039_e.txt,2898,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip040_e.txt,17402,0,1,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip041_e.txt,37708,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip042_e.txt,97609,0,7,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip043_e.txt,2911,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip044_e.txt,2192,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip045_e.txt,5978,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip046_e.txt,8610,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip047_s.txt,8651,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip048_s.txt,7344,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip049_e.txt,13350,1,1,0,7.49063670411985e-05,Resolu[?]on,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip050_e.txt,7249,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip051_e.txt,4801,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip052_e.txt,3742,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip053_rev2_e.txt,27397,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip054_e.txt,10493,0,1,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip055_e.txt,9707,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip056_s.txt,5078,0,1,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip057_e.txt,62808,2,3,1,4.776461597248758e-05,sterilan[?]s | L'ANTA[?]CTIQUE,ex?sting
atsd_secretariat_database/ATCM17/ip/ATCM17_ip058_e.txt,71654,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip059_e.txt,10996,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip060_e.txt,154734,3,7,1,2.5850814946941203e-05,"Y[?] | YE[?] | Anguillares[?],",Ca?to
atsd_secretariat_database/ATCM17/ip/ATCM17_ip061_e.txt,3566,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip062_e.txt,28672,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip063_e.txt,282460,19,64,42,0.00021595978191602352,AP[?] | BIO[?] | B[?]e[?]s | for[?]ecal. | petri[?]g | be[?] | S[?]. | by[?] | springe[?] | 5[?]B | bal[?]s) | Sy[?]es | JER[?] | Advent[?]Icehouse[?]ford[?]Company[?]mental/Vessel | w[?]405,site/R?????????????????? | management?: | bra?ier | de?eloped | site/R????????????????? | ??? | 199?..
atsd_secretariat_database/ATCM17/ip/ATCM17_ip064_e.txt,21131,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip065_e.txt,36656,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip066_s.txt,5093,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip067_e.txt,3362,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip068_e.txt,22248,0,2,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip069_e.txt,16735,0,3,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip070_e.txt,5842,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip071_e.txt,24653,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip072_e.txt,7325,0,1,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip073_e.txt,4778,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip074_e.txt,3576,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip075_e.txt,21236,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip076_e.txt,20637,1,1,0,4.84566555216359e-05,U[?]er,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip077_e.txt,12433,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip078_e.txt,37818,0,1,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip079_e.txt,4496,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip080_e.txt,3724,1,1,0,0.0002685284640171858,specifical[?][,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip081_e.txt,5595,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip082_e.txt,6279,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip083_e.txt,3690,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip084_e.txt,23180,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip085_e.txt,13057,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip086_s.txt,5200,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip087_e.txt,21645,0,1,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip088_e.txt,6428,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/ip/ATCM17_ip089_e.txt,8023,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp001_e.txt,22122,1,1,0,4.5203869451225027e-05,n[?],
atsd_secretariat_database/ATCM17/wp/ATCM17_wp002_e.txt,13638,0,1,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp003_e.txt,9064,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp004_e.txt,31037,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp005_e.txt,13188,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp006_e.txt,20832,3,10,4,0.0003360215053763441,K[?]HC[?]T[?]THBOE,COBE?IAHHE | лого?о? | о? | а?тар?т?ке
atsd_secretariat_database/ATCM17/wp/ATCM17_wp007_e.txt,8924,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp008_e.txt,7405,0,3,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp009_e.txt,9024,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp010_e.txt,8089,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp011_e.txt,6935,0,4,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp012_e.txt,8921,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp013_e.txt,2506,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp014_e.txt,15264,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp015_e.txt,1615,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp016_e.txt,6770,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp017_e.txt,8359,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp018_e.txt,2588,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp019_e.txt,5317,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp020_e.txt,5258,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp021_e.txt,4609,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp022_e.txt,71194,0,1,1,1.4046127482653032e-05,,Moss?on
atsd_secretariat_database/ATCM17/wp/ATCM17_wp023_e.txt,2915,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp024_rev2_e.txt,4181,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp025_e.txt,3477,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp026_e.txt,1276,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp027_rev2_e.txt,2944,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp028_rev1_e.txt,4091,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp029_e.txt,2380,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp030_e.txt,2121,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp031_e.txt,14337,1,1,0,6.97495989398061e-05,receiv[?]ed,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp032_e.txt,96451,5,6,0,5.1839794299696216e-05,tram[?]ing. | h[?]ndbook | whicheve[?] | depot[?]ed | p[?]mit,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp033_e.txt,3016,0,0,0,0.0,,
atsd_secretariat_database/ATCM17/wp/ATCM17_wp034_e.txt,50772,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip001_e.txt,6086,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip002_e.txt,47340,6,14,5,0.00023236163920574567,"Kawarama[?][?]-dori, | [Kawarama[?][?]] | Gic[?] | ""Kyorin[?]en""",Osaka/Ko?e | 542C-?101/5 | Neth?rland | Osaka/K?be | 料理代金のお支払いの10%のサービス料と3%の消費税を頂戴いた?ます。
atsd_secretariat_database/ATCM18/ip/ATCM18_ip003_e.txt,26148,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip004_rev1_e.txt,4181,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip005_e.txt,6502,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip006_e.txt,289322,25,44,1,8.986527122030126e-05,[?]asis| | RBC[?][?]Treatment | of[?][?][?][?][?][?][?][?][?][?][?][?][?][?][?][?][?]Vessel[?][?]TRANSFIED | or[?][?] | [?]nt,Cumps(?)
atsd_secretariat_database/ATCM18/ip/ATCM18_ip007_e.txt,259240,1,250,58,0.00022758833513346707,Appr[?]s,environment?: | how?:................................................................................................................................ | generally)?: | means?: | wastes?................................................................ | base?................................................ | amount?: | pathogens?: | chemicals)?....................................... | greywater?: | automatic)?: | products?: | theft?.............................................................................................................. | wastes?: | rubber?:................................... | materials?:.............................................................................. | plastics?:......................................................................................... | year?..................................................................................................... | stored?......................................................................... | ash?: | emergency?........................................ | crew? | plastics?...................................................................................... | lubricants?:............................................... | drums?: | station?: | batteries?:.................................................................................. | lubricants?: | 1998/99?: | means? | of?: | animals?:.......................................................... | visitors/crew?.............................................................................................................. | provided? | drums? | materials?: | provided?................................................ | year? | screening?.......................................... | reasons?:....................................................... | installation?................................................ | wood?: | management?: | year?: | parties?: | air)?.......................................................................................... | when?................................................ | chemicals)?:................................................. | batteries? | rubber?:.........................................
atsd_secretariat_database/ATCM18/ip/ATCM18_ip008_e.txt,46348,0,241,36,0.0007767325450936394,,plastics? | batteries? | animals?........................ | year?.............................. | wastes? | plastics?............................................................... | materials?................................................ | chemicals)?......................................... | ash? | batteries?................................................ | wood?.................................................................. | of? | environment?:................................ | used?.............. | products? | parties?......................................... | permits?. | greywater?........................................................ | ash?....................................... | (exercises/year)?.......................................... | pathogens? | reasons?. | greywater? | of?............................................... | pathogens?......................................................................... | how?................................................ | when? | year?............................ | drums?...................................................................... | ash?............................................. | parties? | provided? | drums? | lubricants? | 1998/99?........................................................ | year?........................ | lubricants?...................... | provided?.................................................. | when?...................................................... | year?...................... | used? | animals? | rubber? | management?:.......................................................... | materials? | wastes?................................ | products?................................................... | rubber?........ | wood? | sites)?;
atsd_secretariat_database/ATCM18/ip/ATCM18_ip009_e.txt,33899,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip010_e.txt,4521,0,0,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip011_e.txt,3372,0,2,0,0.0,,
atsd_secretariat_database/ATCM18/ip/ATCM18_ip012_e.txt,40724,0,7,5,0.0001227777232099008,,otherwise?_ | coastline?_ | Protocol?_ | (SOLAS)?_ | waters?_
